chr	start	end	context	mR	reads_m	reads_n	sample
SL4.0ch01	38500000	38600000	CHG	79.195462561365	16616	4365	wt_1
SL4.0ch01	38500000	38600000	CHH	15.4225224954106	20499	112417	wt_1
SL4.0ch01	38600000	38700000	CG	86.2634071976915	15844	2523	wt_1
SL4.0ch01	38600000	38700000	CHG	53.0962653070118	12184	10763	wt_1
SL4.0ch01	38600000	38700000	CHH	14.0125221178712	18531	113715	wt_1
SL4.0ch01	38700000	38800000	CG	90.9079939668175	15068	1507	wt_1
SL4.0ch01	38700000	38800000	CHG	76.4019428499338	12112	3741	wt_1
SL4.0ch01	38700000	38800000	CHH	15.4575083064382	19493	106614	wt_1
SL4.0ch01	38800000	38900000	CG	89.2620592761089	13342	1605	wt_1
SL4.0ch01	38800000	38900000	CHG	71.0585052417991	10506	4279	wt_1
SL4.0ch01	38800000	38900000	CHH	13.5556199065073	16384	104481	wt_1
SL4.0ch01	38900000	39000000	CG	89.7810710676996	13328	1517	wt_1
SL4.0ch01	38900000	39000000	CHG	68.1237678923459	7948	3719	wt_1
SL4.0ch01	38900000	39000000	CHH	13.3024229986403	15751	102656	wt_1
SL4.0ch01	39000000	39100000	CG	91.125078566939	14498	1412	wt_1
SL4.0ch01	39000000	39100000	CHG	71.5158924205379	9945	3961	wt_1
SL4.0ch01	39000000	39100000	CHH	13.3859427953961	16352	105806	wt_1
SL4.0ch01	39100000	39200000	CG	91.1721152750883	16008	1550	wt_1
SL4.0ch01	39100000	39200000	CHG	72.7159382143105	10498	3939	wt_1
SL4.0ch01	39100000	39200000	CHH	13.9796944874168	16537	101756	wt_1
SL4.0ch01	39200000	39300000	CG	90.6366523960779	19689	2034	wt_1
SL4.0ch01	39200000	39300000	CHG	74.9109237855219	17240	5774	wt_1
SL4.0ch01	39200000	39300000	CHH	15.368870987629	18697	102958	wt_1
SL4.0ch01	39300000	39400000	CG	90.8606577226716	18760	1887	wt_1
SL4.0ch01	39300000	39400000	CHG	76.9587673991071	17582	5264	wt_1
SL4.0ch01	39300000	39400000	CHH	15.1383974411063	20493	114878	wt_1
SL4.0ch01	39400000	39500000	CG	91.068515497553	17864	1752	wt_1
SL4.0ch01	39400000	39500000	CHG	68.7704367301232	15353	6972	wt_1
SL4.0ch01	39400000	39500000	CHH	15.5581876065603	20623	111931	wt_1
SL4.0ch01	39500000	39600000	CG	90.4550384794174	17513	1848	wt_1
SL4.0ch01	39500000	39600000	CHG	75.5073073283566	14363	4659	wt_1
SL4.0ch01	39500000	39600000	CHH	14.7991543340381	20790	119691	wt_1
SL4.0ch01	39600000	39700000	CG	89.5374315276932	14711	1719	wt_1
SL4.0ch01	39600000	39700000	CHG	73.9077669902913	10962	3870	wt_1
SL4.0ch01	39600000	39700000	CHH	15.9595930792098	22387	117886	wt_1
SL4.0ch01	39700000	39800000	CG	89.1215419815572	12854	1569	wt_1
SL4.0ch01	39700000	39800000	CHG	70.8750994431185	8909	3661	wt_1
SL4.0ch01	39700000	39800000	CHH	14.5049297174709	19699	116110	wt_1
SL4.0ch01	39800000	39900000	CG	89.8762109795479	16699	1881	wt_1
SL4.0ch01	39800000	39900000	CHG	74.2374071844271	14797	5135	wt_1
SL4.0ch01	39800000	39900000	CHH	14.2448999639805	17401	104755	wt_1
SL4.0ch01	39900000	40000000	CG	89.1537645811241	21018	2557	wt_1
SL4.0ch01	39900000	40000000	CHG	75.4705231109881	21814	7090	wt_1
SL4.0ch01	39900000	40000000	CHH	14.0516303626861	26481	161974	wt_1
SL4.0ch01	40000000	40100000	CG	89.4398340248963	25866	3054	wt_1
SL4.0ch01	40000000	40100000	CHG	74.7471762542685	22765	7691	wt_1
SL4.0ch01	40000000	40100000	CHH	14.9134020385307	26366	150428	wt_1
SL4.0ch01	40100000	40200000	CG	90.9159592906982	20457	2044	wt_1
SL4.0ch01	40100000	40200000	CHG	75.5113073249842	16762	5436	wt_1
SL4.0ch01	40100000	40200000	CHH	13.5544706508034	22683	144664	wt_1
SL4.0ch01	40200000	40300000	CG	87.9311468996544	13486	1851	wt_1
SL4.0ch01	40200000	40300000	CHG	72.2756504808543	12250	4699	wt_1
SL4.0ch01	40200000	40300000	CHH	13.7442659682376	18157	113949	wt_1
SL4.0ch01	40300000	40400000	CG	90.2151317379744	18661	2024	wt_1
SL4.0ch01	40300000	40400000	CHG	74.3012005017022	16587	5737	wt_1
SL4.0ch01	40300000	40400000	CHH	12.9876125259675	18568	124399	wt_1
SL4.0ch01	40400000	40500000	CG	90.2962431731671	16368	1759	wt_1
SL4.0ch01	40400000	40500000	CHG	72.8488559458588	13563	5055	wt_1
SL4.0ch01	40400000	40500000	CHH	13.6813452598611	16687	105282	wt_1
SL4.0ch01	40500000	40600000	CG	89.443706094551	14133	1668	wt_1
SL4.0ch01	40500000	40600000	CHG	71.7647838769557	10825	4259	wt_1
SL4.0ch01	40500000	40600000	CHH	12.548287799646	14390	100287	wt_1
SL4.0ch01	40600000	40700000	CG	89.4877208578731	16106	1892	wt_1
SL4.0ch01	40600000	40700000	CHG	70.0853560949587	10510	4486	wt_1
SL4.0ch01	40600000	40700000	CHH	13.4855724269269	15862	101760	wt_1
SL4.0ch01	40700000	40800000	CG	90.0142731664471	16397	1819	wt_1
SL4.0ch01	40700000	40800000	CHG	71.1073636874649	11385	4626	wt_1
SL4.0ch01	40700000	40800000	CHH	13.7401763958955	16015	100541	wt_1
SL4.0ch01	40800000	40900000	CG	87.326628854678	18322	2659	wt_1
SL4.0ch01	40800000	40900000	CHG	66.2445030782762	11298	5757	wt_1
SL4.0ch01	40800000	40900000	CHH	13.5313615340081	21269	135914	wt_1
SL4.0ch01	40900000	41000000	CG	88.8239741562994	12923	1626	wt_1
SL4.0ch01	40900000	41000000	CHG	68.7293795767281	8541	3886	wt_1
SL4.0ch01	40900000	41000000	CHH	14.940139354044	19405	110480	wt_1
SL4.0ch01	41000000	41100000	CG	88.638826904686	13903	1782	wt_1
SL4.0ch01	41000000	41100000	CHG	69.0124264224984	10552	4738	wt_1
SL4.0ch01	41000000	41100000	CHH	14.6509903284615	18966	110486	wt_1
SL4.0ch01	41100000	41200000	CG	90.6026716371544	17499	1815	wt_1
SL4.0ch01	41100000	41200000	CHG	75.5557746340021	15328	4959	wt_1
SL4.0ch01	41100000	41200000	CHH	13.6285841063241	19350	122631	wt_1
SL4.0ch01	41200000	41300000	CG	89.9756210819596	15501	1727	wt_1
SL4.0ch01	41200000	41300000	CHG	69.8995411137294	11272	4854	wt_1
SL4.0ch01	41200000	41300000	CHH	15.8741514572578	19526	103479	wt_1
SL4.0ch01	41300000	41400000	CG	90.5829596412556	16564	1722	wt_1
SL4.0ch01	41300000	41400000	CHG	73.0216647662486	12808	4732	wt_1
SL4.0ch01	41300000	41400000	CHH	13.3659708799451	17910	116087	wt_1
SL4.0ch01	41400000	41500000	CG	88.684290489213	14593	1862	wt_1
SL4.0ch01	41400000	41500000	CHG	70.734470388319	11239	4650	wt_1
SL4.0ch01	41400000	41500000	CHH	13.913926931361	17119	105916	wt_1
SL4.0ch01	41500000	41600000	CG	89.2385416032625	14661	1768	wt_1
SL4.0ch01	41500000	41600000	CHG	70.888178913738	11094	4556	wt_1
SL4.0ch01	41500000	41600000	CHH	13.9405736076905	17547	108323	wt_1
SL4.0ch01	41600000	41700000	CG	89.7549640895649	12747	1455	wt_1
SL4.0ch01	41600000	41700000	CHG	73.6303051560856	10496	3759	wt_1
SL4.0ch01	41600000	41700000	CHH	14.2712158872958	16593	99676	wt_1
SL4.0ch01	41700000	41800000	CG	89.1555386589365	18761	2282	wt_1
SL4.0ch01	41700000	41800000	CHG	73.4221105527638	14611	5289	wt_1
SL4.0ch01	41700000	41800000	CHH	14.2391939252336	19502	117458	wt_1
SL4.0ch01	41800000	41900000	CG	89.4301721781908	13089	1547	wt_1
SL4.0ch01	41800000	41900000	CHG	71.6190214403518	10422	4130	wt_1
SL4.0ch01	41800000	41900000	CHH	12.9171006288808	16247	109532	wt_1
SL4.0ch01	41900000	42000000	CG	90.5661270472404	19133	1993	wt_1
SL4.0ch01	41900000	42000000	CHG	78.0985438537081	18450	5174	wt_1
SL4.0ch01	41900000	42000000	CHH	14.2669363681562	20948	125881	wt_1
SL4.0ch01	42000000	42100000	CG	86.3802363050483	12063	1902	wt_1
SL4.0ch01	42000000	42100000	CHG	56.2940528634361	10223	7937	wt_1
SL4.0ch01	42000000	42100000	CHH	13.4401172689169	17604	113377	wt_1
SL4.0ch01	42100000	42200000	CG	85.0223762090371	11779	2075	wt_1
SL4.0ch01	42100000	42200000	CHG	66.7141162514828	8436	4209	wt_1
SL4.0ch01	42100000	42200000	CHH	16.0392981827947	21501	112551	wt_1
SL4.0ch01	42200000	42300000	CG	89.9428571428571	11805	1320	wt_1
SL4.0ch01	42200000	42300000	CHG	64.0932215041936	9323	5223	wt_1
SL4.0ch01	42200000	42300000	CHH	14.9457622892054	19179	109145	wt_1
SL4.0ch01	42300000	42400000	CG	89.4438205567705	15133	1786	wt_1
SL4.0ch01	42300000	42400000	CHG	70.5650648141517	9853	4110	wt_1
SL4.0ch01	42300000	42400000	CHH	14.0715554649503	19327	118021	wt_1
SL4.0ch01	42400000	42500000	CG	88.7172143503166	11771	1497	wt_1
SL4.0ch01	42400000	42500000	CHG	72.3998413328044	9126	3479	wt_1
SL4.0ch01	42400000	42500000	CHH	13.7196608246022	17167	107960	wt_1
SL4.0ch01	42500000	42600000	CG	90.5709547500592	15292	1592	wt_1
SL4.0ch01	42500000	42600000	CHG	67.5845833789554	12345	5921	wt_1
SL4.0ch01	42500000	42600000	CHH	13.8884711402533	18470	114518	wt_1
SL4.0ch01	42600000	42700000	CG	89.8382766974399	13721	1552	wt_1
SL4.0ch01	42600000	42700000	CHG	70.4784130688448	8456	3542	wt_1
SL4.0ch01	42600000	42700000	CHH	14.362637784691	18698	111487	wt_1
SL4.0ch01	42700000	42800000	CG	85.06091193874	12219	2146	wt_1
SL4.0ch01	42700000	42800000	CHG	67.2880733944954	9168	4457	wt_1
SL4.0ch01	42700000	42800000	CHH	13.2829599152365	17175	112126	wt_1
SL4.0ch01	42800000	42900000	CG	87.239245052342	11417	1670	wt_1
SL4.0ch01	42800000	42900000	CHG	64.6276595744681	8748	4788	wt_1
SL4.0ch01	42800000	42900000	CHH	14.0916001520334	17796	108492	wt_1
SL4.0ch01	42900000	43000000	CG	89.2630506276344	19271	2318	wt_1
SL4.0ch01	42900000	43000000	CHG	70.0761893334933	11681	4988	wt_1
SL4.0ch01	42900000	43000000	CHH	14.7078055054573	20469	118702	wt_1
SL4.0ch01	43000000	43100000	CG	90.7698439813233	15941	1621	wt_1
SL4.0ch01	43000000	43100000	CHG	66.5619389587074	11864	5960	wt_1
SL4.0ch01	43000000	43100000	CHH	13.463098134631	18592	119504	wt_1
SL4.0ch01	43100000	43200000	CG	89.0808443335969	14644	1795	wt_1
SL4.0ch01	43100000	43200000	CHG	71.1345199176656	11750	4768	wt_1
SL4.0ch01	43100000	43200000	CHH	14.5415502135088	17742	104267	wt_1
SL4.0ch01	43200000	43300000	CG	87.7047625071153	13867	1944	wt_1
SL4.0ch01	43200000	43300000	CHG	68.3832135094466	8180	3782	wt_1
SL4.0ch01	43200000	43300000	CHH	13.8369818064178	17964	111862	wt_1
SL4.0ch01	43300000	43400000	CG	90.2494068630288	15596	1685	wt_1
SL4.0ch01	43300000	43400000	CHG	69.8894348894349	11378	4902	wt_1
SL4.0ch01	43300000	43400000	CHH	12.8046664451582	17342	118093	wt_1
SL4.0ch01	43400000	43500000	CG	89.5042484259429	14642	1717	wt_1
SL4.0ch01	43400000	43500000	CHG	68.4963481665537	9097	4184	wt_1
SL4.0ch01	43400000	43500000	CHH	13.8373815496617	18589	115750	wt_1
SL4.0ch01	43500000	43600000	CG	86.3736691768372	13305	2099	wt_1
SL4.0ch01	43500000	43600000	CHG	65.7927961381359	8859	4606	wt_1
SL4.0ch01	43500000	43600000	CHH	13.5908575063429	18802	119541	wt_1
SL4.0ch01	43600000	43700000	CG	89.5777777777778	16124	1876	wt_1
SL4.0ch01	43600000	43700000	CHG	71.1555795925726	11841	4800	wt_1
SL4.0ch01	43600000	43700000	CHH	14.5172779740358	19972	117602	wt_1
SL4.0ch01	43700000	43800000	CG	89.0069318866787	11813	1459	wt_1
SL4.0ch01	43700000	43800000	CHG	50.7330928072465	6609	6418	wt_1
SL4.0ch01	43700000	43800000	CHH	13.1786148795997	17223	113466	wt_1
SL4.0ch01	43800000	43900000	CG	88.9824658290763	12890	1596	wt_1
SL4.0ch01	43800000	43900000	CHG	76.8512638130319	12101	3645	wt_1
SL4.0ch01	43800000	43900000	CHH	14.5238694653366	18461	108647	wt_1
SL4.0ch01	43900000	44000000	CG	89.0717168581186	11476	1408	wt_1
SL4.0ch01	43900000	44000000	CHG	77.2212573810351	11116	3279	wt_1
SL4.0ch01	43900000	44000000	CHH	15.6323005629811	16327	88117	wt_1
SL4.0ch01	44000000	44100000	CG	90.4462202107347	12790	1351	wt_1
SL4.0ch01	44000000	44100000	CHG	75.4182933630786	10818	3526	wt_1
SL4.0ch01	44000000	44100000	CHH	13.8530233189871	16319	101482	wt_1
SL4.0ch01	44100000	44200000	CG	89.224593281217	12669	1530	wt_1
SL4.0ch01	44100000	44200000	CHG	72.5067014915114	10549	4000	wt_1
SL4.0ch01	44100000	44200000	CHH	12.3687630381998	14467	102497	wt_1
SL4.0ch01	44200000	44300000	CG	90.3021873814642	14284	1534	wt_1
SL4.0ch01	44200000	44300000	CHG	72.3516871278394	9842	3761	wt_1
SL4.0ch01	44200000	44300000	CHH	12.6060585409071	14798	102590	wt_1
SL4.0ch01	44300000	44400000	CG	90.8384413309983	16598	1674	wt_1
SL4.0ch01	44300000	44400000	CHG	70.5980890929396	11379	4739	wt_1
SL4.0ch01	44300000	44400000	CHH	13.5525459713043	15831	100981	wt_1
SL4.0ch01	44400000	44500000	CG	90.6518723994452	16340	1685	wt_1
SL4.0ch01	44400000	44500000	CHG	72.801455911706	12401	4633	wt_1
SL4.0ch01	44400000	44500000	CHH	13.9555555555556	16014	98736	wt_1
SL4.0ch01	44500000	44600000	CG	89.1204940910981	15007	1832	wt_1
SL4.0ch01	44500000	44600000	CHG	67.6214291126771	8924	4273	wt_1
SL4.0ch01	44500000	44600000	CHH	12.7579002350483	15632	106896	wt_1
SL4.0ch01	44600000	44700000	CG	88.9402027229653	14829	1844	wt_1
SL4.0ch01	44600000	44700000	CHG	69.529262086514	9837	4311	wt_1
SL4.0ch01	44600000	44700000	CHH	12.7135718891038	15775	108305	wt_1
SL4.0ch01	44700000	44800000	CG	88.2453712854978	13393	1784	wt_1
SL4.0ch01	44700000	44800000	CHG	69.4052863436123	9453	4167	wt_1
SL4.0ch01	44700000	44800000	CHH	12.7797171308248	14900	101691	wt_1
SL4.0ch01	44800000	44900000	CG	87.9241015330485	13994	1922	wt_1
SL4.0ch01	44800000	44900000	CHG	66.0092993426327	8234	4240	wt_1
SL4.0ch01	44800000	44900000	CHH	12.1735614936675	15658	112965	wt_1
SL4.0ch01	44900000	45000000	CG	90.9342347879533	17754	1770	wt_1
SL4.0ch01	44900000	45000000	CHG	70.8292401040162	12257	5048	wt_1
SL4.0ch01	44900000	45000000	CHH	13.1362902846758	16769	110885	wt_1
SL4.0ch01	45000000	45100000	CG	90.3973509933775	16653	1769	wt_1
SL4.0ch01	45000000	45100000	CHG	71.8697829716194	11193	4381	wt_1
SL4.0ch01	45000000	45100000	CHH	13.7902957178282	14904	93172	wt_1
SL4.0ch01	45100000	45200000	CG	88.8571591752813	15558	1951	wt_1
SL4.0ch01	45100000	45200000	CHG	69.9141228260085	9688	4169	wt_1
SL4.0ch01	45100000	45200000	CHH	13.6944783138826	15724	99096	wt_1
SL4.0ch01	45200000	45300000	CG	88.9308027820347	15088	1878	wt_1
SL4.0ch01	45200000	45300000	CHG	69.4738411089581	9322	4096	wt_1
SL4.0ch01	45200000	45300000	CHH	12.9789204114148	15559	104320	wt_1
SL4.0ch01	45300000	45400000	CG	89.0479051728847	16302	2005	wt_1
SL4.0ch01	45300000	45400000	CHG	70.9545484530642	10756	4403	wt_1
SL4.0ch01	45300000	45400000	CHH	13.1798888548549	15060	99205	wt_1
SL4.0ch01	45400000	45500000	CG	90.5218317358893	17850	1869	wt_1
SL4.0ch01	45400000	45500000	CHG	72.8524905237307	13646	5085	wt_1
SL4.0ch01	45400000	45500000	CHH	13.4009630720157	17477	112939	wt_1
SL4.0ch01	45500000	45600000	CG	89.4282310899345	15015	1775	wt_1
SL4.0ch01	45500000	45600000	CHG	68.1782642689601	8720	4070	wt_1
SL4.0ch01	45500000	45600000	CHH	13.8688856883768	18200	113029	wt_1
SL4.0ch01	45600000	45700000	CG	88.3569223600676	15170	1999	wt_1
SL4.0ch01	45600000	45700000	CHG	67.1692474870959	9890	4834	wt_1
SL4.0ch01	45600000	45700000	CHH	12.6367450921624	16865	116595	wt_1
SL4.0ch01	45700000	45800000	CG	89.4697160090475	14240	1676	wt_1
SL4.0ch01	45700000	45800000	CHG	71.7720151269584	10628	4180	wt_1
SL4.0ch01	45700000	45800000	CHH	13.4165683524623	17172	110819	wt_1
SL4.0ch01	45800000	45900000	CG	88.4424634314772	14088	1841	wt_1
SL4.0ch01	45800000	45900000	CHG	74.9816652813768	15336	5117	wt_1
SL4.0ch01	45800000	45900000	CHH	13.1184154775327	18267	120980	wt_1
SL4.0ch01	45900000	46000000	CG	90.3193298482081	14340	1537	wt_1
SL4.0ch01	45900000	46000000	CHG	73.7665537419156	11976	4259	wt_1
SL4.0ch01	45900000	46000000	CHH	14.0096353022409	17855	109593	wt_1
SL4.0ch01	46000000	46100000	CG	87.8408063057243	13596	1882	wt_1
SL4.0ch01	46000000	46100000	CHG	71.070047834349	10846	4415	wt_1
SL4.0ch01	46000000	46100000	CHH	14.8265033757262	18886	108494	wt_1
SL4.0ch01	46100000	46200000	CG	85.9387032188511	11160	1826	wt_1
SL4.0ch01	46100000	46200000	CHG	64.7144294176819	5790	3157	wt_1
SL4.0ch01	46100000	46200000	CHH	13.4475902656275	16909	108831	wt_1
SL4.0ch01	46200000	46300000	CG	89.6509863429439	14770	1705	wt_1
SL4.0ch01	46200000	46300000	CHG	72.084248079034	10507	4069	wt_1
SL4.0ch01	46200000	46300000	CHH	13.43561601484	17383	111997	wt_1
SL4.0ch01	46300000	46400000	CG	90.3379900856242	20046	2144	wt_1
SL4.0ch01	46300000	46400000	CHG	70.4848988639512	12719	5326	wt_1
SL4.0ch01	46300000	46400000	CHH	13.260206584251	18653	122016	wt_1
SL4.0ch01	46400000	46500000	CG	86.617419687339	10084	1558	wt_1
SL4.0ch01	46400000	46500000	CHG	67.8726318192194	5947	2815	wt_1
SL4.0ch01	46400000	46500000	CHH	13.1285374456566	16005	105905	wt_1
SL4.0ch01	46500000	46600000	CG	88.7667304015296	16713	2115	wt_1
SL4.0ch01	46500000	46600000	CHG	71.5662784866552	12844	5103	wt_1
SL4.0ch01	46500000	46600000	CHH	13.9685947987549	18085	111384	wt_1
SL4.0ch01	46600000	46700000	CG	86.9741352446245	13955	2090	wt_1
SL4.0ch01	46600000	46700000	CHG	72.6766651385159	11097	4172	wt_1
SL4.0ch01	46600000	46700000	CHH	13.7499711700353	17885	112188	wt_1
SL4.0ch01	46700000	46800000	CG	89.8600330053175	14702	1659	wt_1
SL4.0ch01	46700000	46800000	CHG	72.3814699089798	10656	4066	wt_1
SL4.0ch01	46700000	46800000	CHH	14.0546212569368	19957	122039	wt_1
SL4.0ch01	46800000	46900000	CG	92.1420946506939	15537	1325	wt_1
SL4.0ch01	46800000	46900000	CHG	64.6775098149187	11532	6298	wt_1
SL4.0ch01	46800000	46900000	CHH	13.6144317461299	17607	111719	wt_1
SL4.0ch01	46900000	47000000	CG	90.7494569152788	15039	1533	wt_1
SL4.0ch01	46900000	47000000	CHG	75.6294742039003	12255	3949	wt_1
SL4.0ch01	46900000	47000000	CHH	14.7733054017657	19746	113914	wt_1
SL4.0ch01	47000000	47100000	CG	90.1759915944313	13732	1496	wt_1
SL4.0ch01	47000000	47100000	CHG	73.916344561016	10709	3779	wt_1
SL4.0ch01	47000000	47100000	CHH	14.2001096047939	15806	95503	wt_1
SL4.0ch01	47100000	47200000	CG	91.6726808416144	16513	1500	wt_1
SL4.0ch01	47100000	47200000	CHG	77.5458996328029	12671	3669	wt_1
SL4.0ch01	47100000	47200000	CHH	15.8409984916152	21424	113820	wt_1
SL4.0ch01	47200000	47300000	CG	89.8667845192247	14234	1605	wt_1
SL4.0ch01	47200000	47300000	CHG	71.0943022762618	10057	4089	wt_1
SL4.0ch01	47200000	47300000	CHH	13.350422261112	18385	119326	wt_1
SL4.0ch01	47300000	47400000	CG	90.0869219029925	13577	1494	wt_1
SL4.0ch01	47300000	47400000	CHG	74.7804852704318	14393	4854	wt_1
SL4.0ch01	47300000	47400000	CHH	12.595398700777	18187	126207	wt_1
SL4.0ch01	47400000	47500000	CG	88.0760835671968	14123	1912	wt_1
SL4.0ch01	47400000	47500000	CHG	68.6245208238581	10562	4829	wt_1
SL4.0ch01	47400000	47500000	CHH	12.6721723101932	17462	120336	wt_1
SL4.0ch01	47500000	47600000	CG	88.6242069909193	14249	1829	wt_1
SL4.0ch01	47500000	47600000	CHG	69.5709570957096	8432	3688	wt_1
SL4.0ch01	47500000	47600000	CHH	13.6993854087275	16896	106438	wt_1
SL4.0ch01	47600000	47700000	CG	89.1688895128457	12703	1543	wt_1
SL4.0ch01	47600000	47700000	CHG	71.3553913335573	8497	3411	wt_1
SL4.0ch01	47600000	47700000	CHH	15.6012568787511	18768	101530	wt_1
SL4.0ch01	47700000	47800000	CG	90.9115455232747	16835	1683	wt_1
SL4.0ch01	47700000	47800000	CHG	73.8072180256957	11432	4057	wt_1
SL4.0ch01	47700000	47800000	CHH	15.3032054011313	20128	111400	wt_1
SL4.0ch01	47800000	47900000	CG	92.6458478494964	14626	1161	wt_1
SL4.0ch01	47800000	47900000	CHG	53.953488372093	12876	10989	wt_1
SL4.0ch01	47800000	47900000	CHH	10.6379746450844	14005	117646	wt_1
SL4.0ch01	47900000	48000000	CG	90.0305951625007	15596	1727	wt_1
SL4.0ch01	47900000	48000000	CHG	63.8354346383543	13468	7630	wt_1
SL4.0ch01	47900000	48000000	CHH	14.9389070792284	20577	117164	wt_1
SL4.0ch01	48000000	48100000	CG	89.4736842105263	13549	1594	wt_1
SL4.0ch01	48000000	48100000	CHG	72.4137931034483	10290	3920	wt_1
SL4.0ch01	48000000	48100000	CHH	14.5207618529157	20272	119335	wt_1
SL4.0ch01	48100000	48200000	CG	89.4364433312461	14283	1687	wt_1
SL4.0ch01	48100000	48200000	CHG	69.9249496613582	11460	4929	wt_1
SL4.0ch01	48100000	48200000	CHH	13.8154049947403	17730	110605	wt_1
SL4.0ch01	48200000	48300000	CG	90.8087120063095	14968	1515	wt_1
SL4.0ch01	48200000	48300000	CHG	57.8265542795723	10222	7455	wt_1
SL4.0ch01	48200000	48300000	CHH	13.1418763211011	16538	109304	wt_1
SL4.0ch01	48300000	48400000	CG	90.3017111070802	14935	1604	wt_1
SL4.0ch01	48300000	48400000	CHG	72.4871895940087	12873	4886	wt_1
SL4.0ch01	48300000	48400000	CHH	13.5897786772491	18869	119978	wt_1
SL4.0ch01	48400000	48500000	CG	89.388039751264	15381	1826	wt_1
SL4.0ch01	48400000	48500000	CHG	69.1095189355169	10128	4527	wt_1
SL4.0ch01	48400000	48500000	CHH	12.6338557280006	16647	115118	wt_1
SL4.0ch01	48500000	48600000	CG	89.4740391099123	13269	1561	wt_1
SL4.0ch01	48500000	48600000	CHG	69.4356427164511	8108	3569	wt_1
SL4.0ch01	48500000	48600000	CHH	12.8429117606739	16863	114439	wt_1
SL4.0ch01	48600000	48700000	CG	90.1095120692621	15716	1725	wt_1
SL4.0ch01	48600000	48700000	CHG	71.3735626120899	13531	5427	wt_1
SL4.0ch01	48600000	48700000	CHH	12.8395931486945	17496	118770	wt_1
SL4.0ch01	48700000	48800000	CG	88.1141692150866	12966	1749	wt_1
SL4.0ch01	48700000	48800000	CHG	69.2909076694551	8863	3928	wt_1
SL4.0ch01	48700000	48800000	CHH	13.1877736134295	16749	110255	wt_1
SL4.0ch01	48800000	48900000	CG	90.5628756356912	15671	1633	wt_1
SL4.0ch01	48800000	48900000	CHG	70.2401431225487	10208	4325	wt_1
SL4.0ch01	48800000	48900000	CHH	13.1294088074029	16714	110588	wt_1
SL4.0ch01	48900000	49000000	CG	92.1449416342412	18945	1615	wt_1
SL4.0ch01	48900000	49000000	CHG	73.4510913069001	13764	4975	wt_1
SL4.0ch01	48900000	49000000	CHH	13.7240620496211	17712	111346	wt_1
SL4.0ch01	49000000	49100000	CG	90.7878639588941	14842	1506	wt_1
SL4.0ch01	49000000	49100000	CHG	75.0287422395953	13052	4344	wt_1
SL4.0ch01	49000000	49100000	CHH	13.1427594816312	17687	116889	wt_1
SL4.0ch01	49100000	49200000	CG	91.5918966198296	16231	1490	wt_1
SL4.0ch01	49100000	49200000	CHG	60.6343384217056	11241	7298	wt_1
SL4.0ch01	49100000	49200000	CHH	13.1350578408601	17361	114812	wt_1
SL4.0ch01	49200000	49300000	CG	88.9250997359105	15826	1971	wt_1
SL4.0ch01	49200000	49300000	CHG	75.6904268093003	13868	4454	wt_1
SL4.0ch01	49200000	49300000	CHH	16.1305529570348	21899	113862	wt_1
SL4.0ch01	49300000	49400000	CG	90.2907546553414	13819	1486	wt_1
SL4.0ch01	49300000	49400000	CHG	72.6311589866347	10923	4116	wt_1
SL4.0ch01	49300000	49400000	CHH	13.4711747550927	18523	118978	wt_1
SL4.0ch01	49400000	49500000	CG	91.3905097434768	16602	1564	wt_1
SL4.0ch01	49400000	49500000	CHG	74.0505980267872	13435	4708	wt_1
SL4.0ch01	49400000	49500000	CHH	13.184096476352	17492	115183	wt_1
SL4.0ch01	49500000	49600000	CG	89.444279346211	15049	1776	wt_1
SL4.0ch01	49500000	49600000	CHG	62.4883395522388	10718	6434	wt_1
SL4.0ch01	49500000	49600000	CHH	13.7160302213892	18735	117857	wt_1
SL4.0ch01	49600000	49700000	CG	89.9655869339597	16470	1837	wt_1
SL4.0ch01	49600000	49700000	CHG	75.3654112877414	14128	4618	wt_1
SL4.0ch01	49600000	49700000	CHH	14.6494470378606	19896	115918	wt_1
SL4.0ch01	49700000	49800000	CG	91.5397831625096	15451	1428	wt_1
SL4.0ch01	49700000	49800000	CHG	76.2254901960784	15861	4947	wt_1
SL4.0ch01	49700000	49800000	CHH	13.5933273219116	19296	122656	wt_1
SL4.0ch01	49800000	49900000	CG	86.833081881772	12662	1920	wt_1
SL4.0ch01	49800000	49900000	CHG	56.6591422121896	8534	6528	wt_1
SL4.0ch01	49800000	49900000	CHH	13.912298556858	19001	117576	wt_1
SL4.0ch01	49900000	50000000	CG	90.3013235708251	16033	1722	wt_1
SL4.0ch01	49900000	50000000	CHG	74.1686320754717	12579	4381	wt_1
SL4.0ch01	49900000	50000000	CHH	15.3232012312428	20709	114439	wt_1
SL4.0ch01	50000000	50100000	CG	89.9118511263467	15606	1751	wt_1
SL4.0ch01	50000000	50100000	CHG	46.383907189612	8716	10075	wt_1
SL4.0ch01	50000000	50100000	CHH	12.0962972157925	16566	120385	wt_1
SL4.0ch01	50100000	50200000	CG	88.6971890254166	10539	1343	wt_1
SL4.0ch01	50100000	50200000	CHG	70.1475595913734	6798	2893	wt_1
SL4.0ch01	50100000	50200000	CHH	14.1661762071701	16608	100629	wt_1
SL4.0ch01	50200000	50300000	CG	86.7434271288714	14088	2153	wt_1
SL4.0ch01	50200000	50300000	CHG	62.4663332050789	9741	5853	wt_1
SL4.0ch01	50200000	50300000	CHH	14.3275764908675	21611	129224	wt_1
